@relation training

@attribute a numeric
@attribute and numeric
@attribute i numeric
@attribute in numeric
@attribute is numeric
@attribute it numeric
@attribute of numeric
@attribute that numeric
@attribute the numeric
@attribute to numeric
@attribute gender {male,female}

@data
0.0299727520436,0.0190735694823,0.00181653042688,0.0063578564941,0.0127157129882,0.00817438692098,0.0118074477748,0.0108991825613,0.0272479564033,0.0263396911898,female
0.0128205128205,0.00641025641026,0.0,0.0119047619048,0.00915750915751,0.0119047619048,0.0155677655678,0.0155677655678,0.0503663003663,0.0238095238095,female
0.0245283018868,0.0132075471698,0.0,0.0132075471698,0.0103773584906,0.00754716981132,0.00660377358491,0.0122641509434,0.0311320754717,0.0132075471698,female
0.0206093189964,0.0134408602151,0.0,0.0134408602151,0.00448028673835,0.00448028673835,0.0170250896057,0.0089605734767,0.0403225806452,0.0197132616487,female
0.0263543191801,0.0139092240117,0.0,0.0102489019034,0.00878477306003,0.00512445095168,0.0124450951684,0.00658857979502,0.0292825768668,0.0146412884334,female
0.0232365145228,0.0174273858921,0.0,0.00829875518672,0.00331950207469,0.00663900414938,0.0124481327801,0.0141078838174,0.0331950207469,0.0207468879668,female
0.0235602094241,0.0139616055846,0.0,0.0165794066318,0.00959860383944,0.00785340314136,0.00698080279232,0.0139616055846,0.0314136125654,0.021815008726,female
0.0220994475138,0.0147329650092,0.0,0.0138121546961,0.0128913443831,0.00644567219153,0.0230202578269,0.01197053407,0.0322283609576,0.0184162062615,female
0.0220994475138,0.0128913443831,0.0,0.0110497237569,0.0110497237569,0.0036832412523,0.0128913443831,0.0147329650092,0.0340699815838,0.0174953959484,female
0.0197926484449,0.0150801131008,0.0,0.0188501413761,0.00942507068803,0.00942507068803,0.0179076343073,0.0113100848256,0.0395852968897,0.0254476908577,female
0.0263157894737,0.0140350877193,0.0,0.00526315789474,0.0105263157895,0.0,0.0245614035088,0.00526315789474,0.0368421052632,0.0456140350877,female
0.0174545454545,0.0218181818182,0.0,0.0152727272727,0.00581818181818,0.00290909090909,0.0167272727273,0.00945454545455,0.0414545454545,0.0167272727273,female
0.0367924528302,0.0132075471698,0.0,0.0160377358491,0.0103773584906,0.011320754717,0.0150943396226,0.011320754717,0.0330188679245,0.00943396226415,female
0.0176908752328,0.0186219739292,0.0,0.0214152700186,0.00558659217877,0.00465549348231,0.0167597765363,0.0111731843575,0.0335195530726,0.0158286778399,female
0.0260416666667,0.0164930555556,0.0,0.0147569444444,0.0104166666667,0.00954861111111,0.0121527777778,0.0121527777778,0.0381944444444,0.0190972222222,female
0.0248447204969,0.0133096716948,0.0,0.0133096716948,0.00709849157054,0.00354924578527,0.0150842945874,0.0124223602484,0.0337178349601,0.0204081632653,female
0.0196917808219,0.0179794520548,0.0,0.0154109589041,0.00941780821918,0.00941780821918,0.00941780821918,0.0102739726027,0.0393835616438,0.0196917808219,female
0.0111627906977,0.0204651162791,0.0,0.0111627906977,0.00744186046512,0.00186046511628,0.0204651162791,0.0158139534884,0.0353488372093,0.0167441860465,female
0.0366748166259,0.0146699266504,0.0,0.0146699266504,0.0146699266504,0.00488997555012,0.0122249388753,0.0220048899756,0.0244498777506,0.0244498777506,female
0.0257261410788,0.0149377593361,0.0,0.0157676348548,0.0132780082988,0.00580912863071,0.0165975103734,0.0116182572614,0.0265560165975,0.0165975103734,female
0.0184887459807,0.0217041800643,0.0,0.0120578778135,0.0064308681672,0.0128617363344,0.0233118971061,0.0056270096463,0.0345659163987,0.0176848874598,female
0.0188679245283,0.0291595197256,0.0,0.0125786163522,0.00971983990852,0.00743281875357,0.0228702115495,0.0137221269297,0.041166380789,0.0308747855918,female
0.0118203309693,0.0106382978723,0.0,0.0106382978723,0.00709219858156,0.0189125295508,0.0118203309693,0.0224586288416,0.0401891252955,0.0248226950355,female
0.0258843830889,0.0215703192407,0.0,0.00690250215703,0.0120793787748,0.0103537532355,0.0198446937015,0.00776531492666,0.0319240724763,0.0293356341674,female
0.0157068062827,0.0198952879581,0.0,0.00732984293194,0.00418848167539,0.00837696335079,0.020942408377,0.00732984293194,0.0366492146597,0.0146596858639,female
0.00833333333333,0.0111111111111,0.0,0.00555555555556,0.00277777777778,0.00555555555556,0.00694444444444,0.00694444444444,0.0291666666667,0.0291666666667,female
0.030612244898,0.0,0.0,0.0,0.0,0.0,0.0102040816327,0.0,0.0102040816327,0.0408163265306,female
0.0188841201717,0.0206008583691,0.0,0.00600858369099,0.0068669527897,0.0111587982833,0.0137339055794,0.0128755364807,0.0257510729614,0.0257510729614,female
0.0206043956044,0.0233516483516,0.0,0.00961538461538,0.00412087912088,0.00412087912088,0.0123626373626,0.010989010989,0.032967032967,0.0302197802198,female
0.0218270008084,0.0153597413096,0.0,0.0113177041229,0.00727566693614,0.00646725949879,0.0129345189976,0.0113177041229,0.0420371867421,0.016168148747,female
0.0197740112994,0.021186440678,0.0,0.0112994350282,0.00141242937853,0.00847457627119,0.0112994350282,0.00847457627119,0.0381355932203,0.0183615819209,female
0.0235602094241,0.0157068062827,0.0,0.00785340314136,0.00610820244328,0.00959860383944,0.0157068062827,0.0087260034904,0.043630017452,0.0122164048866,female
0.0132669983416,0.0298507462687,0.0,0.0116086235489,0.00663349917081,0.00829187396352,0.0381426202322,0.0182421227197,0.0414593698176,0.0298507462687,female
0.0159395973154,0.00838926174497,0.0,0.00922818791946,0.0159395973154,0.00922818791946,0.0151006711409,0.00755033557047,0.0268456375839,0.0251677852349,female
0.0136612021858,0.0200364298725,0.0,0.0100182149362,0.0063752276867,0.0109289617486,0.0218579234973,0.0127504553734,0.0409836065574,0.0200364298725,female
0.0164835164835,0.00961538461538,0.0,0.0164835164835,0.010989010989,0.00549450549451,0.010989010989,0.00824175824176,0.0302197802198,0.021978021978,female
0.0136487716106,0.0181983621474,0.0,0.0100090991811,0.0127388535032,0.0100090991811,0.0127388535032,0.01728844404,0.0427661510464,0.01728844404,female
0.030303030303,0.0137741046832,0.0,0.00918273645546,0.00826446280992,0.00275482093664,0.010101010101,0.00734618916437,0.0440771349862,0.0229568411387,female
0.025824964132,0.0100430416069,0.0,0.0143472022956,0.00860832137733,0.00717360114778,0.0200860832138,0.0100430416069,0.0344332855093,0.0229555236729,female
0.0212177121771,0.0258302583026,0.0,0.0147601476015,0.00922509225092,0.00830258302583,0.0119926199262,0.0110701107011,0.039667896679,0.0212177121771,female
0.0382819794585,0.0130718954248,0.0,0.00746965452848,0.00840336134454,0.00560224089636,0.0130718954248,0.00840336134454,0.0298786181139,0.0214752567694,female
0.0210815765353,0.0137488542621,0.0,0.012832263978,0.0100824931256,0.00274977085243,0.00824931255729,0.0119156736939,0.0348304307974,0.0174152153987,female
0.0229396771453,0.0127442650807,0.0,0.00934579439252,0.0127442650807,0.00764655904843,0.0144435004248,0.0101954120646,0.0314358538658,0.0161427357689,female
0.0161870503597,0.0143884892086,0.0,0.0089928057554,0.00719424460432,0.0107913669065,0.0395683453237,0.0125899280576,0.0485611510791,0.0323741007194,female
0.0162308385933,0.0180342651037,0.0,0.00811541929666,0.00631199278629,0.00631199278629,0.0234445446348,0.0153291253381,0.0315599639315,0.0153291253381,female
0.0275862068966,0.00948275862069,0.0,0.0172413793103,0.00948275862069,0.00948275862069,0.0129310344828,0.00775862068966,0.0448275862069,0.0215517241379,female
0.0223944875108,0.0111972437554,0.0,0.0189491817399,0.00861326442722,0.00516795865633,0.0137812230835,0.00602928509905,0.0353143841516,0.0129198966408,female
0.0220900594732,0.016992353441,0.0,0.0118946474087,0.00764655904843,0.00764655904843,0.0127442650807,0.0144435004248,0.036533559898,0.0135938827528,female
0.0224252491694,0.0191029900332,0.0,0.0232558139535,0.0107973421927,0.00581395348837,0.0240863787375,0.0107973421927,0.0373754152824,0.0191029900332,female
0.0184678522572,0.0123119015048,0.0,0.0102599179207,0.00752393980848,0.0116279069767,0.0205198358413,0.0164158686731,0.0458276333789,0.0184678522572,female
0.0350584307179,0.016694490818,0.0,0.0108514190317,0.0158597662771,0.00500834724541,0.0125208681135,0.00667779632721,0.034223706177,0.0175292153589,female
0.0135992747053,0.00997280145059,0.0,0.0108794197643,0.00543970988214,0.00634632819583,0.0126926563917,0.0172257479601,0.0353581142339,0.0244786944696,female
0.0244161358811,0.0138004246285,0.0,0.0180467091295,0.00636942675159,0.00530785562633,0.0244161358811,0.0127388535032,0.031847133758,0.0116772823779,female
0.0184287099903,0.0223084384093,0.0,0.0164888457808,0.00775945683802,0.00387972841901,0.0164888457808,0.00484966052376,0.0349175557711,0.0300678952473,female
0.0206896551724,0.0114942528736,0.0,0.0229885057471,0.0114942528736,0.00459770114943,0.0390804597701,0.00689655172414,0.0459770114943,0.0229885057471,female
0.0337662337662,0.012987012987,0.0,0.0103896103896,0.0025974025974,0.00779220779221,0.0311688311688,0.025974025974,0.0415584415584,0.0415584415584,female
0.0321592649311,0.00918836140888,0.0,0.00612557427259,0.00306278713629,0.010719754977,0.0260336906585,0.0168453292496,0.0750382848392,0.0306278713629,female
0.029197080292,0.0255474452555,0.0,0.00547445255474,0.0036496350365,0.00729927007299,0.0127737226277,0.00912408759124,0.029197080292,0.0383211678832,female
0.0145833333333,0.0229166666667,0.0,0.03125,0.00625,0.0104166666667,0.0125,0.00625,0.05625,0.0166666666667,female
0.0185614849188,0.0394431554524,0.0,0.0092807424594,0.0092807424594,0.00812064965197,0.0162412993039,0.0104408352668,0.046403712297,0.0394431554524,female
0.0183486238532,0.0305810397554,0.0,0.0152905198777,0.0168195718654,0.0122324159021,0.0229357798165,0.0122324159021,0.065749235474,0.0366972477064,female
0.0283505154639,0.0180412371134,0.0,0.00515463917526,0.0231958762887,0.00515463917526,0.0283505154639,0.00257731958763,0.0386597938144,0.0154639175258,female
0.0191387559809,0.0127591706539,0.0,0.0207336523126,0.00637958532695,0.00478468899522,0.0239234449761,0.00159489633174,0.0494417862839,0.0207336523126,female
0.0155763239875,0.0155763239875,0.0,0.0218068535826,0.0109034267913,0.0,0.018691588785,0.00467289719626,0.0467289719626,0.0311526479751,female
0.0137931034483,0.0183908045977,0.0,0.0229885057471,0.016091954023,0.0,0.0229885057471,0.00919540229885,0.0413793103448,0.0344827586207,female
0.0267686424474,0.0114722753346,0.0,0.0325047801147,0.0057361376673,0.0038240917782,0.0152963671128,0.0038240917782,0.0592734225621,0.0286806883365,female
0.0098814229249,0.0177865612648,0.0,0.0177865612648,0.00395256916996,0.0118577075099,0.0158102766798,0.0217391304348,0.0553359683794,0.0296442687747,female
0.0119658119658,0.0119658119658,0.0,0.0153846153846,0.00512820512821,0.0017094017094,0.0290598290598,0.0119658119658,0.0376068376068,0.0273504273504,female
0.0444874274662,0.0232108317215,0.0,0.0116054158607,0.00386847195358,0.0174081237911,0.0135396518375,0.00773694390716,0.0290135396518,0.0386847195358,female
0.0212314225053,0.0191082802548,0.0,0.0191082802548,0.0106157112527,0.0106157112527,0.031847133758,0.00849256900212,0.0467091295117,0.0424628450106,female
0.0199335548173,0.014950166113,0.0,0.0166112956811,0.00166112956811,0.0116279069767,0.0232558139535,0.00498338870432,0.0299003322259,0.0265780730897,female
0.0277777777778,0.0337301587302,0.0,0.0178571428571,0.00595238095238,0.00793650793651,0.0337301587302,0.00595238095238,0.0357142857143,0.0456349206349,female
0.0174563591022,0.0299251870324,0.0,0.0074812967581,0.0074812967581,0.0,0.0174563591022,0.00498753117207,0.0149625935162,0.0423940149626,female
0.0159010600707,0.0282685512367,0.0,0.00883392226148,0.0106007067138,0.00353356890459,0.017667844523,0.00353356890459,0.0388692579505,0.0388692579505,female
0.0181818181818,0.012987012987,0.0,0.0311688311688,0.0103896103896,0.0025974025974,0.0207792207792,0.0207792207792,0.0649350649351,0.012987012987,female
0.0168067226891,0.0218487394958,0.0,0.00840336134454,0.0100840336134,0.0100840336134,0.0218487394958,0.0,0.0453781512605,0.0285714285714,female
0.021021021021,0.015015015015,0.0,0.024024024024,0.0105105105105,0.003003003003,0.0195195195195,0.015015015015,0.0405405405405,0.021021021021,female
0.0,0.019305019305,0.0,0.003861003861,0.011583011583,0.003861003861,0.030888030888,0.003861003861,0.046332046332,0.030888030888,female
0.0414746543779,0.0184331797235,0.0,0.0115207373272,0.0184331797235,0.00691244239631,0.0253456221198,0.0207373271889,0.0460829493088,0.0207373271889,female
0.0344202898551,0.018115942029,0.0,0.0054347826087,0.0126811594203,0.0126811594203,0.0289855072464,0.018115942029,0.0326086956522,0.0416666666667,female
0.0234741784038,0.0328638497653,0.0,0.0219092331768,0.00782472613459,0.0093896713615,0.0250391236307,0.0109546165884,0.075117370892,0.0266040688576,female
0.0202839756592,0.0162271805274,0.0,0.0162271805274,0.00202839756592,0.00202839756592,0.0141987829615,0.00405679513185,0.0344827586207,0.0324543610548,female
0.0285359801489,0.031017369727,0.0,0.014888337469,0.00992555831266,0.00744416873449,0.0248138957816,0.0136476426799,0.0583126550868,0.0186104218362,female
0.0144144144144,0.0216216216216,0.0,0.018018018018,0.00900900900901,0.0126126126126,0.027027027027,0.00900900900901,0.0486486486486,0.0306306306306,female
0.0339702760085,0.0148619957537,0.0,0.00849256900212,0.0191082802548,0.0212314225053,0.0169851380042,0.00636942675159,0.0169851380042,0.0191082802548,female
0.0204918032787,0.016393442623,0.0,0.0122950819672,0.0143442622951,0.00819672131148,0.0184426229508,0.00614754098361,0.0409836065574,0.0225409836066,female
0.0402010050251,0.0217755443886,0.0,0.0184254606365,0.00837520938023,0.0100502512563,0.0234505862647,0.0167504187605,0.0268006700168,0.0217755443886,female
0.0177252584934,0.0118168389956,0.0,0.0221565731167,0.00443131462334,0.00886262924668,0.0295420974889,0.0118168389956,0.0443131462334,0.0369276218612,female
0.0119658119658,0.0153846153846,0.0,0.017094017094,0.0136752136752,0.0,0.025641025641,0.0136752136752,0.0512820512821,0.0307692307692,female
0.0121527777778,0.0121527777778,0.0,0.015625,0.00520833333333,0.00347222222222,0.015625,0.00694444444444,0.0486111111111,0.015625,female
0.024064171123,0.0294117647059,0.0,0.00802139037433,0.00935828877005,0.0106951871658,0.0120320855615,0.00534759358289,0.0374331550802,0.0254010695187,female
0.0318091451292,0.0119284294235,0.0,0.00795228628231,0.0159045725646,0.0198807157058,0.013916500994,0.0178926441352,0.0357852882704,0.0119284294235,female
0.0194552529183,0.0272373540856,0.0,0.00972762645914,0.00972762645914,0.00972762645914,0.0136186770428,0.0136186770428,0.0330739299611,0.0311284046693,female
0.0186219739292,0.0130353817505,0.0,0.024208566108,0.0130353817505,0.0111731843575,0.024208566108,0.0148975791434,0.0316573556797,0.0148975791434,female
0.0276923076923,0.0215384615385,0.0,0.0246153846154,0.0123076923077,0.00615384615385,0.02,0.00923076923077,0.04,0.0338461538462,female
0.0210896309315,0.0210896309315,0.0,0.00702987697715,0.0105448154657,0.0281195079086,0.0228471001757,0.0158172231986,0.0421792618629,0.0263620386643,female
0.0204081632653,0.0189504373178,0.0,0.0262390670554,0.0131195335277,0.0174927113703,0.0145772594752,0.00437317784257,0.0422740524781,0.0233236151603,female
0.0134099616858,0.0134099616858,0.0,0.0268199233716,0.0134099616858,0.0153256704981,0.0095785440613,0.0114942528736,0.0402298850575,0.0306513409962,female
0.0325497287523,0.0325497287523,0.0,0.0126582278481,0.00723327305606,0.0216998191682,0.0126582278481,0.0198915009042,0.0415913200723,0.0289330922242,female
0.00921658986175,0.0138248847926,0.0,0.00460829493088,0.00460829493088,0.00460829493088,0.0276497695853,0.00460829493088,0.0645161290323,0.0184331797235,female
0.0258620689655,0.0172413793103,0.0,0.0100574712644,0.0158045977011,0.0215517241379,0.0201149425287,0.0100574712644,0.0431034482759,0.0272988505747,female
0.0206349206349,0.031746031746,0.0,0.00952380952381,0.00952380952381,0.0269841269841,0.015873015873,0.0126984126984,0.0396825396825,0.0380952380952,female
0.038961038961,0.0146103896104,0.0,0.0146103896104,0.00487012987013,0.00487012987013,0.0211038961039,0.00324675324675,0.0373376623377,0.025974025974,female
0.0177514792899,0.0276134122288,0.0,0.00986193293886,0.00788954635108,0.0118343195266,0.0118343195266,0.00788954635108,0.0355029585799,0.0315581854043,female
0.0165876777251,0.0236966824645,0.0,0.0189573459716,0.00947867298578,0.0118483412322,0.021327014218,0.00947867298578,0.053317535545,0.042654028436,female
0.0245746691871,0.0283553875236,0.0,0.0151228733459,0.00945179584121,0.00567107750473,0.0113421550095,0.00756143667297,0.0302457466919,0.0132325141777,female
0.0316344463972,0.01230228471,0.0,0.00878734622144,0.0105448154657,0.0105448154657,0.0158172231986,0.00351493848858,0.0281195079086,0.0333919156415,female
0.0210643015521,0.0277161862528,0.0,0.0166297117517,0.0144124168514,0.0144124168514,0.0210643015521,0.0110864745011,0.0432372505543,0.0232815964523,female
0.0204081632653,0.0119047619048,0.0,0.0187074829932,0.0187074829932,0.00680272108844,0.0289115646259,0.0255102040816,0.0340136054422,0.0442176870748,female
0.0111464968153,0.015923566879,0.0,0.0238853503185,0.0207006369427,0.00477707006369,0.015923566879,0.0175159235669,0.046178343949,0.0191082802548,female
0.0105540897098,0.0184696569921,0.0,0.00791556728232,0.00527704485488,0.00395778364116,0.0145118733509,0.0145118733509,0.0408970976253,0.0250659630607,female
0.0352941176471,0.0254901960784,0.0,0.00980392156863,0.00588235294118,0.00392156862745,0.0294117647059,0.0117647058824,0.0392156862745,0.0313725490196,female
0.0345864661654,0.0165413533835,0.0,0.0255639097744,0.00902255639098,0.00300751879699,0.0315789473684,0.00601503759398,0.0375939849624,0.0270676691729,female
0.0159574468085,0.0230496453901,0.0,0.00886524822695,0.00709219858156,0.00177304964539,0.0283687943262,0.0177304964539,0.0656028368794,0.0354609929078,female
0.0160320641283,0.0340681362725,0.0,0.0180360721443,0.0100200400802,0.00200400801603,0.0200400801603,0.0180360721443,0.0260521042084,0.0300601202405,female
0.0261519302615,0.0249066002491,0.0,0.00871731008717,0.00747198007472,0.013698630137,0.0261519302615,0.00622665006227,0.0336239103362,0.0236612702366,female
0.0283464566929,0.0251968503937,0.0,0.0220472440945,0.0110236220472,0.00787401574803,0.0283464566929,0.00629921259843,0.0692913385827,0.0188976377953,female
0.0239680426099,0.0186418109188,0.0,0.0159786950732,0.017310252996,0.00932090545939,0.017310252996,0.0119840213049,0.0359520639148,0.0492676431425,female
0.031212484994,0.0360144057623,0.0,0.0144057623049,0.00360144057623,0.00600240096038,0.0264105642257,0.00720288115246,0.0504201680672,0.0276110444178,female
0.0180032733224,0.0278232405892,0.0,0.0261865793781,0.013093289689,0.00490998363339,0.0163666121113,0.00818330605565,0.0556464811784,0.0294599018003,female
0.0220883534137,0.0160642570281,0.0,0.0401606425703,0.0100401606426,0.00200803212851,0.0180722891566,0.0120481927711,0.0441767068273,0.0160642570281,female
0.002849002849,0.017094017094,0.0,0.00854700854701,0.00569800569801,0.002849002849,0.017094017094,0.022792022792,0.0569800569801,0.034188034188,female
0.0290909090909,0.0218181818182,0.0,0.0218181818182,0.0181818181818,0.00909090909091,0.0163636363636,0.00909090909091,0.04,0.0163636363636,female
0.0147465437788,0.0230414746544,0.0,0.0119815668203,0.0129032258065,0.015668202765,0.015668202765,0.0073732718894,0.0626728110599,0.0414746543779,female
0.0150501672241,0.0301003344482,0.0,0.0117056856187,0.0150501672241,0.0066889632107,0.0234113712375,0.00167224080268,0.0652173913043,0.0250836120401,female
0.029601029601,0.020592020592,0.0,0.011583011583,0.001287001287,0.002574002574,0.036036036036,0.00514800514801,0.0656370656371,0.018018018018,female
0.0174216027875,0.0261324041812,0.0,0.0226480836237,0.00696864111498,0.00174216027875,0.0226480836237,0.0121951219512,0.0522648083624,0.0348432055749,female
0.030303030303,0.02331002331,0.0,0.013986013986,0.011655011655,0.002331002331,0.02331002331,0.016317016317,0.0559440559441,0.013986013986,female
0.0212404418012,0.0246389124894,0.0,0.0152931180969,0.0101954120646,0.0135938827528,0.0135938827528,0.00764655904843,0.0526762956669,0.0254885301614,female
0.0145576707727,0.03359462486,0.0,0.0123180291153,0.006718924972,0.00559910414334,0.0190369540873,0.00111982082867,0.0615901455767,0.0190369540873,female
0.0192307692308,0.0192307692308,0.0,0.0163461538462,0.0105769230769,0.0134615384615,0.0288461538462,0.00961538461538,0.0471153846154,0.0346153846154,female
0.0241327300151,0.0301659125189,0.0,0.0135746606335,0.00754147812971,0.00452488687783,0.027149321267,0.00904977375566,0.0392156862745,0.0331825037707,female
0.0200501253133,0.015037593985,0.0,0.00250626566416,0.00751879699248,0.00250626566416,0.0100250626566,0.0200501253133,0.0501253132832,0.0426065162907,female
0.0317919075145,0.0279383429672,0.0,0.0105973025048,0.00770712909441,0.0125240847784,0.019267822736,0.00770712909441,0.0298651252408,0.0375722543353,female
0.0331230283912,0.0299684542587,0.0,0.0157728706625,0.0110410094637,0.0220820189274,0.018927444795,0.00630914826498,0.0283911671924,0.0220820189274,female
0.018779342723,0.0197183098592,0.0,0.0338028169014,0.0131455399061,0.0103286384977,0.0244131455399,0.0093896713615,0.0544600938967,0.0197183098592,female
0.0260336906585,0.0214395099541,0.0,0.0183767228178,0.00918836140888,0.00918836140888,0.0214395099541,0.00612557427259,0.0306278713629,0.0367534456355,female
0.0300925925926,0.0246913580247,0.0,0.0115740740741,0.00925925925926,0.0138888888889,0.0239197530864,0.0154320987654,0.0393518518519,0.0270061728395,female
0.0281030444965,0.0187353629977,0.0,0.0140515222482,0.00702576112412,0.00702576112412,0.0374707259953,0.0327868852459,0.03981264637,0.0281030444965,female
0.0311653116531,0.0189701897019,0.0,0.0162601626016,0.00948509485095,0.0135501355014,0.0216802168022,0.0135501355014,0.0623306233062,0.0365853658537,female
0.0184210526316,0.0280701754386,0.0,0.0210526315789,0.0114035087719,0.0114035087719,0.019298245614,0.0114035087719,0.0385964912281,0.0210526315789,female
0.0178282009724,0.0162074554295,0.0,0.0178282009724,0.0145867098865,0.00810372771475,0.0226904376013,0.00810372771475,0.0405186385737,0.0275526742301,female
0.0207039337474,0.0455486542443,0.0,0.0351966873706,0.00207039337474,0.00828157349896,0.0207039337474,0.00207039337474,0.047619047619,0.0227743271222,female
0.0136518771331,0.0204778156997,0.0,0.0102389078498,0.00511945392491,0.0136518771331,0.0204778156997,0.018771331058,0.037542662116,0.018771331058,female
0.0343580470163,0.0325497287523,0.0,0.00904159132007,0.0108499095841,0.0307414104882,0.0253164556962,0.0108499095841,0.0253164556962,0.0253164556962,female
0.019801980198,0.0178217821782,0.0,0.0217821782178,0.0128712871287,0.0118811881188,0.0188118811881,0.00990099009901,0.0633663366337,0.0366336633663,female
0.030534351145,0.0343511450382,0.0,0.0190839694656,0.0203562340967,0.0114503816794,0.0216284987277,0.00636132315522,0.0432569974555,0.0254452926209,female
0.0240793201133,0.014164305949,0.0,0.00991501416431,0.0169971671388,0.0184135977337,0.0169971671388,0.0198300283286,0.0410764872521,0.0240793201133,female
0.0054347826087,0.0163043478261,0.0,0.0235507246377,0.00905797101449,0.0036231884058,0.0199275362319,0.0018115942029,0.0724637681159,0.0326086956522,female
0.0232858990944,0.0155239327296,0.0,0.0232858990944,0.00905562742561,0.0103492884864,0.0297542043984,0.0168175937904,0.0401034928849,0.025873221216,female
0.0154958677686,0.0247933884298,0.0,0.0196280991736,0.0134297520661,0.00929752066116,0.0340909090909,0.0134297520661,0.0619834710744,0.021694214876,female
0.018691588785,0.0120160213618,0.0,0.0267022696929,0.00934579439252,0.0106809078772,0.0347129506008,0.0120160213618,0.0440587449933,0.0267022696929,female
0.0288220551378,0.015037593985,0.0,0.015037593985,0.0100250626566,0.015037593985,0.0175438596491,0.00751879699248,0.0651629072682,0.0263157894737,female
0.0262123197903,0.0314547837484,0.0,0.0131061598952,0.00393184796855,0.00393184796855,0.0249017038008,0.0196592398427,0.0655307994758,0.0262123197903,female
0.00829875518672,0.0124481327801,0.0,0.00829875518672,0.0165975103734,0.00829875518672,0.00829875518672,0.00414937759336,0.0580912863071,0.0331950207469,female
0.0178282009724,0.0275526742301,0.0,0.0129659643436,0.0145867098865,0.0097244732577,0.0421393841167,0.0097244732577,0.0340356564019,0.030794165316,female
0.0214932126697,0.0260180995475,0.0,0.0226244343891,0.0113122171946,0.0101809954751,0.0248868778281,0.0180995475113,0.066742081448,0.0203619909502,female
0.0186457311089,0.0137389597645,0.0,0.0147203140334,0.0117762512267,0.0147203140334,0.0215897939156,0.00588812561335,0.0471050049068,0.0314033366045,female
0.0329512893983,0.0186246418338,0.0,0.0157593123209,0.0114613180516,0.00429799426934,0.0243553008596,0.0186246418338,0.054441260745,0.0272206303725,female
0.0168067226891,0.00840336134454,0.0,0.0168067226891,0.00672268907563,0.00840336134454,0.0218487394958,0.00840336134454,0.0504201680672,0.0201680672269,female
0.0350649350649,0.0272727272727,0.0,0.0103896103896,0.00909090909091,0.00779220779221,0.0155844155844,0.0168831168831,0.0493506493506,0.0285714285714,female
0.0215568862275,0.0167664670659,0.0,0.0203592814371,0.00838323353293,0.00718562874251,0.0251497005988,0.00958083832335,0.0526946107784,0.0287425149701,female
0.0271867612293,0.0236406619385,0.0,0.0200945626478,0.0106382978723,0.00945626477541,0.0189125295508,0.01536643026,0.031914893617,0.0248226950355,female
0.0174326465927,0.0158478605388,0.0,0.0126782884311,0.0110935023772,0.0095087163233,0.0301109350238,0.0095087163233,0.0729001584786,0.0285261489699,female
0.0180995475113,0.0180995475113,0.0,0.00603318250377,0.0150829562594,0.00301659125189,0.0346907993967,0.0105580693816,0.0452488687783,0.025641025641,female
0.0119680851064,0.0172872340426,0.0,0.0226063829787,0.00265957446809,0.00797872340426,0.0159574468085,0.00664893617021,0.0518617021277,0.0199468085106,female
0.0231607629428,0.016348773842,0.0,0.0122615803815,0.00408719346049,0.00544959128065,0.0326975476839,0.0122615803815,0.0544959128065,0.0245231607629,female
0.0287277701778,0.0232558139535,0.0,0.0109439124487,0.00547195622435,0.0136798905609,0.0218878248974,0.00547195622435,0.0451436388509,0.0396716826265,female
0.0278310940499,0.0268714011516,0.0,0.017754318618,0.00767754318618,0.00767754318618,0.0163147792706,0.00623800383877,0.0383877159309,0.0359884836852,female
0.0264797507788,0.018691588785,0.0,0.0155763239875,0.00467289719626,0.0202492211838,0.0311526479751,0.0109034267913,0.0451713395639,0.0249221183801,female
0.015873015873,0.018759018759,0.0,0.004329004329,0.015873015873,0.00865800865801,0.011544011544,0.00721500721501,0.030303030303,0.023088023088,female
0.0212765957447,0.0136778115502,0.0,0.0212765957447,0.00455927051672,0.00607902735562,0.0288753799392,0.00911854103343,0.0471124620061,0.0273556231003,female
0.0252525252525,0.0265151515152,0.0,0.00631313131313,0.0138888888889,0.00505050505051,0.0290404040404,0.0151515151515,0.040404040404,0.0214646464646,female
0.0240825688073,0.0183486238532,0.0,0.0103211009174,0.00688073394495,0.0126146788991,0.0149082568807,0.0160550458716,0.0321100917431,0.026376146789,female
0.0150753768844,0.0311557788945,0.0,0.00502512562814,0.0190954773869,0.0140703517588,0.0261306532663,0.00402010050251,0.0462311557789,0.0371859296482,female
0.0187304890739,0.0353798126951,0.0,0.0156087408949,0.0145681581686,0.00416233090531,0.0218522372529,0.00624349635796,0.0385015608741,0.0208116545265,female
0.034151547492,0.0224119530416,0.0,0.0128068303095,0.0138740661686,0.00533617929562,0.0181430096051,0.00640341515475,0.0437566702241,0.0309498399146,female
0.0152173913043,0.0130434782609,0.0,0.00869565217391,0.0108695652174,0.0108695652174,0.0326086956522,0.00217391304348,0.0239130434783,0.0195652173913,female
0.0234375,0.0286458333333,0.0,0.00911458333333,0.0130208333333,0.00260416666667,0.0260416666667,0.0078125,0.0598958333333,0.02734375,female
0.0208333333333,0.0274122807018,0.0,0.0120614035088,0.0120614035088,0.00986842105263,0.0186403508772,0.0109649122807,0.0416666666667,0.0274122807018,female
0.0290262172285,0.0262172284644,0.0,0.0187265917603,0.0112359550562,0.0112359550562,0.0187265917603,0.0140449438202,0.0468164794007,0.0327715355805,female
