@relation training

@attribute 'a' numeric
@attribute 'and' numeric
@attribute 'of' numeric
@attribute 'the' numeric
@attribute 'to' numeric
@attribute ',' numeric
@attribute gender {male,female}

@data
0.0419776119403,0.0149253731343,0.0279850746269,0.0205223880597,0.044776119403,0.0251865671642,male
0.0460251046025,0.0219665271967,0.0376569037657,0.0230125523013,0.0491631799163,0.0198744769874,male
0.0630630630631,0.0236486486486,0.036036036036,0.027027027027,0.0439189189189,0.0168918918919,male
0.0532019704433,0.0167487684729,0.0256157635468,0.0216748768473,0.0325123152709,0.0197044334975,male
0.0526315789474,0.0134638922889,0.0281517747858,0.0244798041616,0.0379436964504,0.0220318237454,male
0.0492753623188,0.0193236714976,0.0309178743961,0.0193236714976,0.0357487922705,0.0222222222222,male
0.0470430107527,0.0295698924731,0.0282258064516,0.0336021505376,0.0309139784946,0.0241935483871,male
0.0474368783474,0.0321346595256,0.0214231063504,0.0137719969396,0.0336648814078,0.0191277735272,female
0.0556328233658,0.0236439499305,0.0250347705146,0.0264255910987,0.0472878998609,0.0139082058414,male
0.059413027917,0.0193271295634,0.0157480314961,0.0150322118826,0.0336435218325,0.017179670723,female
0.050258684405,0.0192165558019,0.0133037694013,0.0140428677014,0.0317812269032,0.0214338507021,female
0.0515309932786,0.0209111277072,0.01643017177,0.0194174757282,0.0291262135922,0.0126960418223,female
0.0550724637681,0.0173913043478,0.018115942029,0.0152173913043,0.0289855072464,0.0123188405797,female
0.037394451146,0.0229191797346,0.0277442702051,0.0132689987937,0.037394451146,0.0253317249698,female
0.0472727272727,0.0174545454545,0.0167272727273,0.0123636363636,0.0392727272727,0.024,female
0.0511049723757,0.0200276243094,0.017955801105,0.0110497237569,0.0241712707182,0.0276243093923,female
0.0423905489924,0.0159833217512,0.0145934676859,0.0215427380125,0.043085476025,0.0194579569145,female
0.0525941719972,0.0213219616205,0.0142146410803,0.0184790334044,0.0362473347548,0.0241648898365,female
0.0537482319661,0.0275813295615,0.0106082036775,0.0148514851485,0.031117397454,0.021216407355,female
0.0380200860832,0.0286944045911,0.0164992826399,0.012912482066,0.038737446198,0.0200860832138,female
0.0597243491577,0.0191424196018,0.0168453292496,0.00995405819296,0.0336906584992,0.0160796324655,female
0.0469208211144,0.0161290322581,0.0139296187683,0.0131964809384,0.0410557184751,0.0234604105572,female
0.0515267175573,0.0197201017812,0.013358778626,0.0101781170483,0.0400763358779,0.0165394402036,female
0.0497896213184,0.0273492286115,0.0168302945302,0.0126227208976,0.0259467040673,0.0217391304348,female
0.0399137001079,0.0151024811219,0.0151024811219,0.0194174757282,0.0528586839266,0.0269687162891,female
0.0517125587643,0.0194761584956,0.0194761584956,0.0147750167898,0.0275352585628,0.0201477501679,female
0.0508231925555,0.0150322118826,0.0128847530422,0.0128847530422,0.0386542591267,0.0257695060845,female
0.0440115440115,0.0165945165945,0.0137085137085,0.0122655122655,0.0281385281385,0.018759018759,female
0.0499194847021,0.00724637681159,0.024154589372,0.00966183574879,0.0346215780998,0.0209339774557,female
0.0387897595035,0.021722265322,0.00853374709077,0.0162916989915,0.0349107835531,0.0162916989915,female
0.0280373831776,0.0397196261682,0.0116822429907,0.0116822429907,0.0233644859813,0.0163551401869,female
0.0451671183379,0.0126467931346,0.0117434507678,0.0126467931346,0.03342366757,0.026196928636,female
0.0478723404255,0.0345744680851,0.0199468085106,0.0093085106383,0.0239361702128,0.0226063829787,female
0.0462304409673,0.0192034139403,0.0177809388336,0.0156472261735,0.0327169274538,0.0206258890469,female
0.0479573712256,0.0177619893428,0.0142095914742,0.0133214920071,0.0408525754885,0.0186500888099,female
0.0449069003286,0.0186199342826,0.0109529025192,0.0142387732749,0.0372398685652,0.0317634173056,female
0.0454132606721,0.0299727520436,0.0190735694823,0.0118074477748,0.0272479564033,0.0263396911898,female
0.0457875457875,0.0128205128205,0.00641025641026,0.0155677655678,0.0503663003663,0.0238095238095,female
0.0452830188679,0.0245283018868,0.0132075471698,0.00660377358491,0.0311320754717,0.0132075471698,female
0.0555555555556,0.0206093189964,0.0134408602151,0.0170250896057,0.0403225806452,0.0197132616487,female
0.0578330893119,0.0263543191801,0.0139092240117,0.0124450951684,0.0292825768668,0.0146412884334,female
0.048132780083,0.0232365145228,0.0174273858921,0.0124481327801,0.0331950207469,0.0207468879668,female
0.0514834205934,0.0235602094241,0.0139616055846,0.00698080279232,0.0314136125654,0.021815008726,female
0.0635359116022,0.0220994475138,0.0147329650092,0.0230202578269,0.0322283609576,0.0184162062615,female
0.048802946593,0.0220994475138,0.0128913443831,0.0128913443831,0.0340699815838,0.0174953959484,female
0.0518378887842,0.0197926484449,0.0150801131008,0.0179076343073,0.0395852968897,0.0254476908577,female
0.0315789473684,0.0263157894737,0.0140350877193,0.0245614035088,0.0368421052632,0.0456140350877,female
0.0676363636364,0.0174545454545,0.0218181818182,0.0167272727273,0.0414545454545,0.0167272727273,female
0.0367924528302,0.0367924528302,0.0132075471698,0.0150943396226,0.0330188679245,0.00943396226415,female
0.0623836126629,0.0176908752328,0.0186219739292,0.0167597765363,0.0335195530726,0.0158286778399,female
0.0538194444444,0.0260416666667,0.0164930555556,0.0121527777778,0.0381944444444,0.0190972222222,female
0.0496894409938,0.0248447204969,0.0133096716948,0.0150842945874,0.0337178349601,0.0204081632653,female
0.0616438356164,0.0196917808219,0.0179794520548,0.00941780821918,0.0393835616438,0.0196917808219,female
0.0548837209302,0.0111627906977,0.0204651162791,0.0204651162791,0.0353488372093,0.0167441860465,female
0.078239608802,0.0366748166259,0.0146699266504,0.0122249388753,0.0244498777506,0.0244498777506,female
0.0547717842324,0.0257261410788,0.0149377593361,0.0165975103734,0.0265560165975,0.0165975103734,female
0.0635048231511,0.0184887459807,0.0217041800643,0.0233118971061,0.0345659163987,0.0176848874598,female
0.0354488279017,0.0188679245283,0.0291595197256,0.0228702115495,0.041166380789,0.0308747855918,female
0.048463356974,0.0118203309693,0.0106382978723,0.0118203309693,0.0401891252955,0.0248226950355,female
0.0500431406385,0.0258843830889,0.0215703192407,0.0198446937015,0.0319240724763,0.0293356341674,female
0.0586387434555,0.0157068062827,0.0198952879581,0.020942408377,0.0366492146597,0.0146596858639,female
0.0555555555556,0.00833333333333,0.0111111111111,0.00694444444444,0.0291666666667,0.0291666666667,female
0.0102040816327,0.030612244898,0.0,0.0102040816327,0.0102040816327,0.0408163265306,female
0.0377682403433,0.0188841201717,0.0206008583691,0.0137339055794,0.0257510729614,0.0257510729614,female
0.0480769230769,0.0206043956044,0.0233516483516,0.0123626373626,0.032967032967,0.0302197802198,female
0.0517380759903,0.0218270008084,0.0153597413096,0.0129345189976,0.0420371867421,0.016168148747,female
0.0564971751412,0.0197740112994,0.021186440678,0.0112994350282,0.0381355932203,0.0183615819209,female
0.0462478184991,0.0235602094241,0.0157068062827,0.0157068062827,0.043630017452,0.0122164048866,female
0.0414593698176,0.0132669983416,0.0298507462687,0.0381426202322,0.0414593698176,0.0298507462687,female
0.0478187919463,0.0159395973154,0.00838926174497,0.0151006711409,0.0268456375839,0.0251677852349,female
0.0710382513661,0.0136612021858,0.0200364298725,0.0218579234973,0.0409836065574,0.0200364298725,female
0.0384615384615,0.0164835164835,0.00961538461538,0.010989010989,0.0302197802198,0.021978021978,female
0.0436760691538,0.0136487716106,0.0181983621474,0.0127388535032,0.0427661510464,0.01728844404,female
0.0514233241506,0.030303030303,0.0137741046832,0.010101010101,0.0440771349862,0.0229568411387,female
0.0416068866571,0.025824964132,0.0100430416069,0.0200860832138,0.0344332855093,0.0229555236729,female
0.0590405904059,0.0212177121771,0.0258302583026,0.0119926199262,0.039667896679,0.0212177121771,female
0.0588235294118,0.0382819794585,0.0130718954248,0.0130718954248,0.0298786181139,0.0214752567694,female
0.051329055912,0.0210815765353,0.0137488542621,0.00824931255729,0.0348304307974,0.0174152153987,female
0.0450297366185,0.0229396771453,0.0127442650807,0.0144435004248,0.0314358538658,0.0161427357689,female
0.0269784172662,0.0161870503597,0.0143884892086,0.0395683453237,0.0485611510791,0.0323741007194,female
0.0604147880974,0.0162308385933,0.0180342651037,0.0234445446348,0.0315599639315,0.0153291253381,female
0.0551724137931,0.0275862068966,0.00948275862069,0.0129310344828,0.0448275862069,0.0215517241379,female
0.0551248923342,0.0223944875108,0.0111972437554,0.0137812230835,0.0353143841516,0.0129198966408,female
0.0518266779949,0.0220900594732,0.016992353441,0.0127442650807,0.036533559898,0.0135938827528,female
0.0539867109635,0.0224252491694,0.0191029900332,0.0240863787375,0.0373754152824,0.0191029900332,female
0.0458276333789,0.0184678522572,0.0123119015048,0.0205198358413,0.0458276333789,0.0184678522572,female
0.0567612687813,0.0350584307179,0.016694490818,0.0125208681135,0.034223706177,0.0175292153589,female
0.0489573889393,0.0135992747053,0.00997280145059,0.0126926563917,0.0353581142339,0.0244786944696,female
0.0583864118896,0.0244161358811,0.0138004246285,0.0244161358811,0.031847133758,0.0116772823779,female
0.0708050436469,0.0184287099903,0.0223084384093,0.0164888457808,0.0349175557711,0.0300678952473,female
0.0390804597701,0.0206896551724,0.0114942528736,0.0390804597701,0.0459770114943,0.0229885057471,female
0.0233766233766,0.0337662337662,0.012987012987,0.0311688311688,0.0415584415584,0.0415584415584,female
0.0444104134763,0.0321592649311,0.00918836140888,0.0260336906585,0.0750382848392,0.0306278713629,female
0.0401459854015,0.029197080292,0.0255474452555,0.0127737226277,0.029197080292,0.0383211678832,female
0.0375,0.0145833333333,0.0229166666667,0.0125,0.05625,0.0166666666667,female
0.0487238979118,0.0185614849188,0.0394431554524,0.0162412993039,0.046403712297,0.0394431554524,female
0.0290519877676,0.0183486238532,0.0305810397554,0.0229357798165,0.065749235474,0.0366972477064,female
0.0541237113402,0.0283505154639,0.0180412371134,0.0283505154639,0.0386597938144,0.0154639175258,female
0.0334928229665,0.0191387559809,0.0127591706539,0.0239234449761,0.0494417862839,0.0207336523126,female
0.0264797507788,0.0155763239875,0.0155763239875,0.018691588785,0.0467289719626,0.0311526479751,female
0.0413793103448,0.0137931034483,0.0183908045977,0.0229885057471,0.0413793103448,0.0344827586207,female
0.0554493307839,0.0267686424474,0.0114722753346,0.0152963671128,0.0592734225621,0.0286806883365,female
0.0237154150198,0.0098814229249,0.0177865612648,0.0158102766798,0.0553359683794,0.0296442687747,female
0.0410256410256,0.0119658119658,0.0119658119658,0.0290598290598,0.0376068376068,0.0273504273504,female
0.0309477756286,0.0444874274662,0.0232108317215,0.0135396518375,0.0290135396518,0.0386847195358,female
0.0594479830149,0.0212314225053,0.0191082802548,0.031847133758,0.0467091295117,0.0424628450106,female
0.0398671096346,0.0199335548173,0.014950166113,0.0232558139535,0.0299003322259,0.0265780730897,female
0.0357142857143,0.0277777777778,0.0337301587302,0.0337301587302,0.0357142857143,0.0456349206349,female
0.069825436409,0.0174563591022,0.0299251870324,0.0174563591022,0.0149625935162,0.0423940149626,female
0.0353356890459,0.0159010600707,0.0282685512367,0.017667844523,0.0388692579505,0.0388692579505,female
0.0363636363636,0.0181818181818,0.012987012987,0.0207792207792,0.0649350649351,0.012987012987,female
0.0436974789916,0.0168067226891,0.0218487394958,0.0218487394958,0.0453781512605,0.0285714285714,female
0.0435435435435,0.021021021021,0.015015015015,0.0195195195195,0.0405405405405,0.021021021021,female
0.03861003861,0.0,0.019305019305,0.030888030888,0.046332046332,0.030888030888,female
0.0529953917051,0.0414746543779,0.0184331797235,0.0253456221198,0.0460829493088,0.0207373271889,female
0.0199275362319,0.0344202898551,0.018115942029,0.0289855072464,0.0326086956522,0.0416666666667,female
0.0297339593114,0.0234741784038,0.0328638497653,0.0250391236307,0.075117370892,0.0266040688576,female
0.0446247464503,0.0202839756592,0.0162271805274,0.0141987829615,0.0344827586207,0.0324543610548,female
0.029776674938,0.0285359801489,0.031017369727,0.0248138957816,0.0583126550868,0.0186104218362,female
0.0432432432432,0.0144144144144,0.0216216216216,0.027027027027,0.0486486486486,0.0306306306306,female
0.0233545647558,0.0339702760085,0.0148619957537,0.0169851380042,0.0169851380042,0.0191082802548,female
0.0430327868852,0.0204918032787,0.016393442623,0.0184426229508,0.0409836065574,0.0225409836066,female
0.0502512562814,0.0402010050251,0.0217755443886,0.0234505862647,0.0268006700168,0.0217755443886,female
0.0236336779911,0.0177252584934,0.0118168389956,0.0295420974889,0.0443131462334,0.0369276218612,female
0.0188034188034,0.0119658119658,0.0153846153846,0.025641025641,0.0512820512821,0.0307692307692,female
0.0364583333333,0.0121527777778,0.0121527777778,0.015625,0.0486111111111,0.015625,female
0.0401069518717,0.024064171123,0.0294117647059,0.0120320855615,0.0374331550802,0.0254010695187,female
0.0437375745527,0.0318091451292,0.0119284294235,0.013916500994,0.0357852882704,0.0119284294235,female
0.0330739299611,0.0194552529183,0.0272373540856,0.0136186770428,0.0330739299611,0.0311284046693,female
0.0428305400372,0.0186219739292,0.0130353817505,0.024208566108,0.0316573556797,0.0148975791434,female
0.0430769230769,0.0276923076923,0.0215384615385,0.02,0.04,0.0338461538462,female
0.0333919156415,0.0210896309315,0.0210896309315,0.0228471001757,0.0421792618629,0.0263620386643,female
0.0466472303207,0.0204081632653,0.0189504373178,0.0145772594752,0.0422740524781,0.0233236151603,female
0.036398467433,0.0134099616858,0.0134099616858,0.0095785440613,0.0402298850575,0.0306513409962,female
0.0271247739602,0.0325497287523,0.0325497287523,0.0126582278481,0.0415913200723,0.0289330922242,female
0.0460829493088,0.00921658986175,0.0138248847926,0.0276497695853,0.0645161290323,0.0184331797235,female
0.0359195402299,0.0258620689655,0.0172413793103,0.0201149425287,0.0431034482759,0.0272988505747,female
0.0380952380952,0.0206349206349,0.031746031746,0.015873015873,0.0396825396825,0.0380952380952,female
0.0519480519481,0.038961038961,0.0146103896104,0.0211038961039,0.0373376623377,0.025974025974,female
0.0374753451677,0.0177514792899,0.0276134122288,0.0118343195266,0.0355029585799,0.0315581854043,female
0.0568720379147,0.0165876777251,0.0236966824645,0.021327014218,0.053317535545,0.042654028436,female
0.0510396975425,0.0245746691871,0.0283553875236,0.0113421550095,0.0302457466919,0.0132325141777,female
0.0333919156415,0.0316344463972,0.01230228471,0.0158172231986,0.0281195079086,0.0333919156415,female
0.0410199556541,0.0210643015521,0.0277161862528,0.0210643015521,0.0432372505543,0.0232815964523,female
0.0425170068027,0.0204081632653,0.0119047619048,0.0289115646259,0.0340136054422,0.0442176870748,female
0.0414012738854,0.0111464968153,0.015923566879,0.015923566879,0.046178343949,0.0191082802548,female
0.0250659630607,0.0105540897098,0.0184696569921,0.0145118733509,0.0408970976253,0.0250659630607,female
0.0333333333333,0.0352941176471,0.0254901960784,0.0294117647059,0.0392156862745,0.0313725490196,female
0.0451127819549,0.0345864661654,0.0165413533835,0.0315789473684,0.0375939849624,0.0270676691729,female
0.0301418439716,0.0159574468085,0.0230496453901,0.0283687943262,0.0656028368794,0.0354609929078,female
0.0521042084168,0.0160320641283,0.0340681362725,0.0200400801603,0.0260521042084,0.0300601202405,female
0.0647571606476,0.0261519302615,0.0249066002491,0.0261519302615,0.0336239103362,0.0236612702366,female
0.051968503937,0.0283464566929,0.0251968503937,0.0283464566929,0.0692913385827,0.0188976377953,female
0.0505992010652,0.0239680426099,0.0186418109188,0.017310252996,0.0359520639148,0.0492676431425,female
0.0492196878752,0.031212484994,0.0360144057623,0.0264105642257,0.0504201680672,0.0276110444178,female
0.037643207856,0.0180032733224,0.0278232405892,0.0163666121113,0.0556464811784,0.0294599018003,female
0.0381526104418,0.0220883534137,0.0160642570281,0.0180722891566,0.0441767068273,0.0160642570281,female
0.034188034188,0.002849002849,0.017094017094,0.017094017094,0.0569800569801,0.034188034188,female
0.0436363636364,0.0290909090909,0.0218181818182,0.0163636363636,0.04,0.0163636363636,female
0.0405529953917,0.0147465437788,0.0230414746544,0.015668202765,0.0626728110599,0.0414746543779,female
0.0434782608696,0.0150501672241,0.0301003344482,0.0234113712375,0.0652173913043,0.0250836120401,female
0.043758043758,0.029601029601,0.020592020592,0.036036036036,0.0656370656371,0.018018018018,female
0.0400696864111,0.0174216027875,0.0261324041812,0.0226480836237,0.0522648083624,0.0348432055749,female
0.039627039627,0.030303030303,0.02331002331,0.02331002331,0.0559440559441,0.013986013986,female
0.0450297366185,0.0212404418012,0.0246389124894,0.0135938827528,0.0526762956669,0.0254885301614,female
0.0649496080627,0.0145576707727,0.03359462486,0.0190369540873,0.0615901455767,0.0190369540873,female
0.05,0.0192307692308,0.0192307692308,0.0288461538462,0.0471153846154,0.0346153846154,female
0.0407239819005,0.0241327300151,0.0301659125189,0.027149321267,0.0392156862745,0.0331825037707,female
0.0250626566416,0.0200501253133,0.015037593985,0.0100250626566,0.0501253132832,0.0426065162907,female
0.0558766859345,0.0317919075145,0.0279383429672,0.019267822736,0.0298651252408,0.0375722543353,female
0.0520504731861,0.0331230283912,0.0299684542587,0.018927444795,0.0283911671924,0.0220820189274,female
0.0431924882629,0.018779342723,0.0197183098592,0.0244131455399,0.0544600938967,0.0197183098592,female
0.0566615620214,0.0260336906585,0.0214395099541,0.0214395099541,0.0306278713629,0.0367534456355,female
0.0385802469136,0.0300925925926,0.0246913580247,0.0239197530864,0.0393518518519,0.0270061728395,female
0.0281030444965,0.0281030444965,0.0187353629977,0.0374707259953,0.03981264637,0.0281030444965,female
0.0379403794038,0.0311653116531,0.0189701897019,0.0216802168022,0.0623306233062,0.0365853658537,female
0.0543859649123,0.0184210526316,0.0280701754386,0.019298245614,0.0385964912281,0.0210526315789,female
0.0518638573744,0.0178282009724,0.0162074554295,0.0226904376013,0.0405186385737,0.0275526742301,female
0.0331262939959,0.0207039337474,0.0455486542443,0.0207039337474,0.047619047619,0.0227743271222,female
0.0648464163823,0.0136518771331,0.0204778156997,0.0204778156997,0.037542662116,0.018771331058,female
0.0632911392405,0.0343580470163,0.0325497287523,0.0253164556962,0.0253164556962,0.0253164556962,female
0.039603960396,0.019801980198,0.0178217821782,0.0188118811881,0.0633663366337,0.0366336633663,female
0.029262086514,0.030534351145,0.0343511450382,0.0216284987277,0.0432569974555,0.0254452926209,female
0.0368271954674,0.0240793201133,0.014164305949,0.0169971671388,0.0410764872521,0.0240793201133,female
0.054347826087,0.0054347826087,0.0163043478261,0.0199275362319,0.0724637681159,0.0326086956522,female
0.0426908150065,0.0232858990944,0.0155239327296,0.0297542043984,0.0401034928849,0.025873221216,female
0.0640495867769,0.0154958677686,0.0247933884298,0.0340909090909,0.0619834710744,0.021694214876,female
0.0493991989319,0.018691588785,0.0120160213618,0.0347129506008,0.0440587449933,0.0267022696929,female
0.047619047619,0.0288220551378,0.015037593985,0.0175438596491,0.0651629072682,0.0263157894737,female
0.0340760157274,0.0262123197903,0.0314547837484,0.0249017038008,0.0655307994758,0.0262123197903,female
0.0331950207469,0.00829875518672,0.0124481327801,0.00829875518672,0.0580912863071,0.0331950207469,female
0.0453808752026,0.0178282009724,0.0275526742301,0.0421393841167,0.0340356564019,0.030794165316,female
0.0429864253394,0.0214932126697,0.0260180995475,0.0248868778281,0.066742081448,0.0203619909502,female
0.0343473994112,0.0186457311089,0.0137389597645,0.0215897939156,0.0471050049068,0.0314033366045,female
0.0329512893983,0.0329512893983,0.0186246418338,0.0243553008596,0.054441260745,0.0272206303725,female
0.0319327731092,0.0168067226891,0.00840336134454,0.0218487394958,0.0504201680672,0.0201680672269,female
0.0415584415584,0.0350649350649,0.0272727272727,0.0155844155844,0.0493506493506,0.0285714285714,female
0.0395209580838,0.0215568862275,0.0167664670659,0.0251497005988,0.0526946107784,0.0287425149701,female
0.0330969267139,0.0271867612293,0.0236406619385,0.0189125295508,0.031914893617,0.0248226950355,female
0.0301109350238,0.0174326465927,0.0158478605388,0.0301109350238,0.0729001584786,0.0285261489699,female
0.0346907993967,0.0180995475113,0.0180995475113,0.0346907993967,0.0452488687783,0.025641025641,female
0.0372340425532,0.0119680851064,0.0172872340426,0.0159574468085,0.0518617021277,0.0199468085106,female
0.0299727520436,0.0231607629428,0.016348773842,0.0326975476839,0.0544959128065,0.0245231607629,female
0.0478796169631,0.0287277701778,0.0232558139535,0.0218878248974,0.0451436388509,0.0396716826265,female
0.0508637236084,0.0278310940499,0.0268714011516,0.0163147792706,0.0383877159309,0.0359884836852,female
0.0436137071651,0.0264797507788,0.018691588785,0.0311526479751,0.0451713395639,0.0249221183801,female
0.04329004329,0.015873015873,0.018759018759,0.011544011544,0.030303030303,0.023088023088,female
0.0501519756839,0.0212765957447,0.0136778115502,0.0288753799392,0.0471124620061,0.0273556231003,female
0.0239898989899,0.0252525252525,0.0265151515152,0.0290404040404,0.040404040404,0.0214646464646,female
0.0538990825688,0.0240825688073,0.0183486238532,0.0149082568807,0.0321100917431,0.026376146789,female
0.0391959798995,0.0150753768844,0.0311557788945,0.0261306532663,0.0462311557789,0.0371859296482,female
0.0520291363163,0.0187304890739,0.0353798126951,0.0218522372529,0.0385015608741,0.0208116545265,female
0.0458911419424,0.034151547492,0.0224119530416,0.0181430096051,0.0437566702241,0.0309498399146,female
0.0413043478261,0.0152173913043,0.0130434782609,0.0326086956522,0.0239130434783,0.0195652173913,female
0.0533854166667,0.0234375,0.0286458333333,0.0260416666667,0.0598958333333,0.02734375,female
0.0285087719298,0.0208333333333,0.0274122807018,0.0186403508772,0.0416666666667,0.0274122807018,female
0.0411985018727,0.0290262172285,0.0262172284644,0.0187265917603,0.0468164794007,0.0327715355805,female
0.0455049944506,0.023307436182,0.0299667036626,0.0321864594895,0.0532741398446,0.0166481687014,female
0.04,0.0137142857143,0.0342857142857,0.0228571428571,0.0411428571429,0.0217142857143,female
0.0510314875136,0.0195439739414,0.0314875135722,0.0206297502714,0.0629750271444,0.0271444082519,female
0.0479041916168,0.00898203592814,0.0254491017964,0.0224550898204,0.0284431137725,0.0239520958084,female
0.0485549132948,0.028901734104,0.0150289017341,0.0300578034682,0.0578034682081,0.0208092485549,female
0.0424778761062,0.0265486725664,0.0194690265487,0.0176991150442,0.046017699115,0.0389380530973,female
0.0412213740458,0.0198473282443,0.0259541984733,0.0152671755725,0.0442748091603,0.030534351145,female
0.0262430939227,0.017955801105,0.0234806629834,0.0303867403315,0.0414364640884,0.0317679558011,female
0.0379609544469,0.0119305856833,0.0206073752711,0.0238611713666,0.0466377440347,0.027114967462,female
0.049943246311,0.0306469920545,0.0295119182747,0.0363223609535,0.0658342792281,0.0249716231555,female
0.0528455284553,0.0257452574526,0.0216802168022,0.00677506775068,0.0379403794038,0.0311653116531,female
0.0565749235474,0.0229357798165,0.0214067278287,0.025993883792,0.0626911314985,0.019877675841,female
0.047419804742,0.0251046025105,0.0264993026499,0.0195258019526,0.0376569037657,0.0251046025105,female
0.0353319057816,0.0128479657388,0.0192719486081,0.0235546038544,0.0620985010707,0.0310492505353,female
0.0530386740331,0.0165745856354,0.0243093922652,0.0232044198895,0.0530386740331,0.028729281768,female
0.0397074190178,0.0114942528736,0.0177638453501,0.0240334378265,0.0585161964472,0.0344827586207,female
0.0504451038576,0.0227497527201,0.0306627101879,0.0326409495549,0.0405539070227,0.026706231454,female
0.0392857142857,0.0178571428571,0.0166666666667,0.0333333333333,0.0309523809524,0.0238095238095,female
0.0361445783133,0.0160642570281,0.00401606425703,0.0160642570281,0.0642570281124,0.0281124497992,female
0.0447928331467,0.0190369540873,0.0246360582307,0.0313549832027,0.063829787234,0.0190369540873,female
0.0341614906832,0.0175983436853,0.0227743271222,0.0414078674948,0.0527950310559,0.0300207039337,female
0.0330843116329,0.0245464247599,0.0224119530416,0.0384204909285,0.0522945570971,0.0202774813234,female
0.049815498155,0.0129151291513,0.0129151291513,0.020295202952,0.0332103321033,0.0369003690037,female
0.0292504570384,0.0246800731261,0.0246800731261,0.0228519195612,0.0521023765996,0.0338208409506,female
0.0464547677262,0.0130399348003,0.0374898125509,0.0187449062755,0.0366748166259,0.0171149144254,female
0.0221238938053,0.0309734513274,0.0188053097345,0.0254424778761,0.0232300884956,0.0342920353982,female
0.0365418894831,0.0222816399287,0.0285204991087,0.0222816399287,0.0499108734403,0.0311942959002,female
0.0329067641682,0.0118829981718,0.0210237659963,0.0255941499086,0.0438756855576,0.0356489945155,female
0.0355371900826,0.0157024793388,0.0280991735537,0.0264462809917,0.0438016528926,0.0223140495868,female
0.0172117039587,0.0206540447504,0.025817555938,0.0120481927711,0.0447504302926,0.0361445783133,female
0.0298642533937,0.027149321267,0.0235294117647,0.0407239819005,0.0380090497738,0.0190045248869,female
0.0566371681416,0.0318584070796,0.0176991150442,0.0318584070796,0.0654867256637,0.0247787610619,female
0.0295138888889,0.0243055555556,0.0243055555556,0.0208333333333,0.046875,0.0416666666667,female
0.0422535211268,0.0291750503018,0.0160965794769,0.0160965794769,0.0503018108652,0.0221327967807,female
0.0347666971638,0.0173833485819,0.0146386093321,0.0347666971638,0.0448307410796,0.0274473924977,female
0.039950062422,0.0162297128589,0.0274656679151,0.0249687890137,0.0449438202247,0.0274656679151,female
0.0372670807453,0.016149068323,0.032298136646,0.0211180124224,0.039751552795,0.0298136645963,female
0.0570342205323,0.0190114068441,0.00760456273764,0.0342205323194,0.0570342205323,0.0152091254753,female
0.036170212766,0.0159574468085,0.0244680851064,0.0329787234043,0.0648936170213,0.0212765957447,female
0.0422077922078,0.00974025974026,0.0275974025974,0.0292207792208,0.0422077922078,0.025974025974,female
0.0149253731343,0.0130597014925,0.0149253731343,0.0261194029851,0.0373134328358,0.0223880597015,female
0.0371134020619,0.020618556701,0.0268041237113,0.0257731958763,0.0484536082474,0.0288659793814,female
0.0515247108307,0.0157728706625,0.0262881177708,0.0304942166141,0.0473186119874,0.0294426919033,female
0.0538302277433,0.0248447204969,0.0289855072464,0.0248447204969,0.0486542443064,0.0207039337474,female
0.0476718403548,0.0221729490022,0.019955654102,0.0243902439024,0.059866962306,0.0277161862528,female
0.0561122244489,0.0180360721443,0.0370741482966,0.0310621242485,0.0571142284569,0.0230460921844,female
0.0398406374502,0.0199203187251,0.0209163346614,0.0179282868526,0.0398406374502,0.0268924302789,female
0.0323299888517,0.0200668896321,0.0144927536232,0.0167224080268,0.0523968784838,0.0267558528428,female
0.0318133616119,0.0127253446448,0.0296924708378,0.0265111346766,0.0413573700954,0.0275715800636,female
0.0435413642961,0.0275761973875,0.0362844702467,0.0319303338171,0.033381712627,0.0319303338171,female
0.0286069651741,0.0149253731343,0.0223880597015,0.021144278607,0.0485074626866,0.0335820895522,female
0.0287253141831,0.00897666068223,0.0107719928187,0.0269299820467,0.0538599640934,0.0233393177738,female
0.0523076923077,0.0194871794872,0.0307692307692,0.025641025641,0.0379487179487,0.0225641025641,female
0.0491803278689,0.0196721311475,0.0229508196721,0.0180327868852,0.044262295082,0.027868852459,female
0.0474934036939,0.0246262093228,0.0343007915567,0.0255057167986,0.0448548812665,0.0193491644679,female
0.0394736842105,0.0131578947368,0.0460526315789,0.0197368421053,0.0592105263158,0.0263157894737,female
0.0288461538462,0.0,0.0576923076923,0.00961538461538,0.0384615384615,0.0192307692308,female
0.0389048991354,0.0115273775216,0.0345821325648,0.0201729106628,0.0547550432277,0.0403458213256,female
0.0310344827586,0.0103448275862,0.0293103448276,0.0172413793103,0.05,0.0310344827586,female
0.0433369447454,0.0205850487541,0.035752979415,0.0314192849404,0.0292524377031,0.02383531961,female
0.0487132352941,0.015625,0.03125,0.0248161764706,0.0588235294118,0.0211397058824,female
0.0391730141458,0.0163220892274,0.0217627856366,0.0195865070729,0.0489662676823,0.0206746463547,female
0.0269230769231,0.00769230769231,0.00384615384615,0.0538461538462,0.0461538461538,0.0230769230769,female
0.0568181818182,0.0170454545455,0.032196969697,0.0284090909091,0.0359848484848,0.0378787878788,female
0.0408580183861,0.0194075587334,0.0337078651685,0.0245148110317,0.0367722165475,0.0214504596527,female
0.0320641282565,0.0140280561122,0.0200400801603,0.0310621242485,0.0410821643287,0.0380761523046,female
